my_score,opponent_score,win
0,0,True
0,1,True
0,2,True
1,2,True
2,2,True
3,2,True
4,2,True
4,3,True
5,3,True
6,3,True
7,3,True
8,3,True
9,3,True
9,4,True
10,4,True
10,5,True
11,5,True
12,5,True
13,5,True
13,6,True
13,7,True
13,8,True
13,9,True
13,10,True
14,10,True
15,10,True
15,11,True
16,11,True
16,12,True
17,12,True
17,13,True
17,14,True
17,15,True
17,16,True
18,16,True
18,17,True
18,18,True
19,18,True
19,19,True
19,20,True
19,21,True
20,21,True
21,21,True
22,21,True
22,22,True
22,23,True
23,23,True
24,23,True
25,23,True
