my_score,opponent_score,win
0,0,True
1,0,True
1,1,True
2,1,True
2,2,True
2,3,True
3,3,True
4,3,True
4,4,True
5,4,True
6,4,True
7,4,True
8,4,True
8,5,True
9,5,True
9,6,True
10,6,True
10,7,True
10,8,True
10,9,True
10,10,True
10,11,True
11,11,True
11,12,True
11,13,True
12,13,True
12,14,True
12,15,True
13,15,True
13,16,True
14,16,True
14,17,True
14,18,True
15,18,True
16,18,True
16,19,True
17,19,True
18,19,True
18,20,True
19,20,True
20,20,True
20,21,True
21,21,True
22,21,True
22,22,True
23,22,True
23,23,True
23,24,True
24,24,True
25,24,True
25,25,True
26,25,True
27,25,True
